architecture,name,description,category,link,tipo_arquitectura,tipo_arquitectura_no_cloudfront,services,serverless_found,num_serverless,has_serverless,serverless_faas_found,num_serverless_faas,has_serverless_faas,serverless_compute_found,num_serverless_compute,has_serverless_compute,serverless_event_driven_found,num_serverless_event_driven,has_serverless_event_driven,belongs_edge,belongs_hpc,belongs_serverless,belongs_serverless_faas,belongs_serverless_compute,belongs_serverless_event_driven,belongs_none_analytical,belongs_edge_no_cloudfront,year_video
RxAmb57NCPM,Zalando: Highly Scalable Data Processing Pipeline,"data processing pipeline. online retail platform connecting various stakeholders. 28 million active users per month.
    built the pipeline with 9 people serving about 100 teams. they used nakadi which is an open source distributed event bus. 
    all microservices talk to it. nakadi mostly does batching. each lambda has incoming sqs and outgoing dlq so that if anything fails,
    can retry and recover. the lambda writes to S3 every hour or so. the second lambda is mostly for metadata. 
    third lambda is for daily partition. 2 mil lambda invocations/day can go upto 6 million.",data_ingestion,https://www.youtube.com/watch?v=RxAmb57NCPM,,,"['SQS', 'Lambda', 'ThirdParty', 'SNS', 'UserCompanyAPI', 'S3']","['Lambda', 'S3', 'SNS', 'SQS']",4,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,False,False,True,True,False,True,False,False,2020
Fd2c7NDYfpo,"Publicis Sapient: A Secure, Scalable & Self-provisioning Process to Create 20,000 accounts with AWS","help clients with digital business transformation. two lambdas - one for validation, one for creation.replaces IAM with SCM for better management of organization of users. budget alarms of SES used for budget control, to limit usage.",control,https://www.youtube.com/watch?v=Fd2c7NDYfpo,,,"['SQS', 'Lambda', 'Organizations', 'ApiGateway', 'UserCompanyDeveloper', 'CloudFormation', 'ThirdParty']","['APIGateway', 'Lambda', 'SQS']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
KQ6Fg206O9U,VietJet: Proactively Defending Your Systems from Bad Bots,"Video describes security measures to prevent DDoS attacks.
    Incoming requests are passed through a WAF. They also have additional business logic (some pattern matching) in LambdaAtAEdge.
    This provides even more safety. Athena and QuickSight provide their business analysts insights into the data.
    Based on the insights, the company analyst may add more patterns (to block) in the LambdaAtEdge to save system during attacks.
    Their booking system runs on EC2. It is not shown how it connects with the other components. One can assume that accepted requests
    eventually land there.",data_ingestion,https://www.youtube.com/watch?v=KQ6Fg206O9U,Edge,Edge,"['EC2', 'Lambda', 'S3', 'CloudFront', 'UserConsumerWeb', 'LambdaAtEdge', 'QuickSight', 'WAF', 'Firehose', 'Athena']","['Lambda', 'S3']",2,True,"['Lambda', 'LambdaAtEdge']",2,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2020
3yJZ6rPoZfg,Hexagon HxDR: Cloud-Based Visualization of Spatial Data,"- HxDR is a cloud-based visualization platform for spatial data. (Hexagon Digital Reality)
 - This product is the datastore which stores the licensed data. Platform for sending data and integrating with other systems.",compute_intensive,https://www.youtube.com/watch?v=3yJZ6rPoZfg,Edge,Edge,"['VPC', 'SQS', 'UserConsumerEdge', 'EKS', 'EC2', 'S3']","['S3', 'SQS']",2,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,True,2022
mpgM2qeAfaQ,Brain Power Fidgetology: Automatic Analysis of Body Language Using Serverless and AI on AWS,"accesses video streams from devices and analyzes body language.
    rekognition used to analyze faces and body language.
    Kinesis stream 1 contains raw output of rekognition. Uses Lambda for post processing like face movement velocity. or alerts.
    Kinesis stream 2 is processed data.
    Use kinesis video and rekognitation because they interface well and did what they wanted.",compute_intensive,https://www.youtube.com/watch?v=mpgM2qeAfaQ,Edge,Edge,"['UserCompanyAnalyst', 'Lambda', 'ApiGateway', 'Kinesis', 'KinesisVideo', 'UserConsumerIOT', 'UserConsumerWebMobile', 'Rekognition']","['APIGateway', 'Lambda']",2,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2019
ilsJgwcAshE,Amagi: Powering High Availability Broadcast Playout on AWS Cloud,"Linear broadcast pipeline - allows content owners to have a channel out of VoD and live events.
    An event can be somethine like a sporting event or news broadcast. The main input is the video feed from cameras.
    The feed is ingested by cloud port live. An automation system schedules the event and triggers cloud playout.
    Once triggered, cloud playout which fetches the video from cloud port live and assets from S3.
    The generated graphics from assets are then applied by cloud playout to the video. The information then goes to the Hitless Switcher.
    Hitless switcher switches between feeds during disaster recovery.",data_ingestion,https://www.youtube.com/watch?v=ilsJgwcAshE,Edge,Edge,"['UserConsumerCamera', 'EKS', 'UserCompanyHeadEnd', 'EC2', 'DirectConnect', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,True,2021
lHM96P5kP2k,Fyber: Ultra Scale Event Processing with Apache Spark on Amazon EKS with EC2 Spot Instances,"mobile developers helped to monetize with ads. 1/2 million ad requests per second. Initial was YARN, with Hadoop. not cost effective. now spark jobs on kubernetes. Autoscaling. 90% cost saving. Presto is used for Snapshot.",data_ingestion,https://www.youtube.com/watch?v=lHM96P5kP2k,,,"['EKS', 'EMR', 'ThirdParty', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2020
Jkx6kVbDpL4,Nielsen: Processing 55TB of Data Per Day with AWS Lambda,"sending files over network (55tb per day) - 30 million lambda invocations. 250 billion events per day. each file has multiple events. keep metadata and data layer separate. lambda hierarachy - fan out architecture. 100 networks they upload data to.scale, rate limiting, costs - three challenges they tackled. 3000 lambdas concurrently run. another sqs queue to handle bursts of data to write back to postgres.  costs - from 7.7$ per billion to 4.25$ per billion. immediate savings due to lambda on code improvement.",data_ingestion,https://www.youtube.com/watch?v=Jkx6kVbDpL4,,,"['EMR', 'SQS', 'UserCompanyAnalyst', 'Lambda', 'UserCompanyDataStream', 'RDS', 'S3']","['Lambda', 'S3', 'SQS']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
JVcKidzqpYY,Aramex: Leveraging AI ML to Enhance Customer Experience,"Logistics and transportation provider.
    Use ML-based text matching method to manage addresses (descriptive text to XY coordinate).
    UserCompanyDataStream is a source DB.","data_ingestion,interactive",https://www.youtube.com/watch?v=JVcKidzqpYY,,,"['Glue', 'Lambda', 'UserCompanyDataStream', 'ApiGateway', 'SageMaker', 'RedShift', 'DynamoDB', 'UserConsumerMobile', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2022
ruOhUEooJH0,SK Telecom: EndtoEnd Cloud Management Platform on AWS Korean,"Cloud Management. Split into two parts: Cloud Admin Portal (CAP) and Cloud Biz Platform (CBP).
    CAP: contract/account/billing management, etc.
    CBP: collect all BSS, OSS info from cloud ecosystems.
    Plan to use CodePipeline for CI/CD.
    The entire CBP has no line drawn... so consider as unusable for now.",other,https://www.youtube.com/watch?v=ruOhUEooJH0,Edge,,"['ElastiCache', 'UserCompanyDataStream', 'CloudFront', 'ELB', 'SageMaker', 'UserConsumerDeveloper', 'Fargate', 'Aurora', 'UserConsumerWeb', 'DirectConnect', 'S3']","['Fargate', 'S3']",2,True,[],0,False,['Fargate'],1,True,[],0,False,True,False,True,False,True,False,False,False,2021
1tGmQd0yOzE,Whirlpool: Resilient SAP on AWS,"Home appliance company.
    The shown case is SAP extended warehouse management. Four EC2 instances run different components of the SAP system.
    One challenge is to have one static IP that actually talks to two availability zones (AZs); solution is overlap IP; use a route table that points to each individual EC2 instance's IP address; upon failure, reroute traffic to active nodes.
    The video mentions route tables but does not specify which service (maybe VPC?)",control,https://www.youtube.com/watch?v=1tGmQd0yOzE,,,"['VPC', 'EC2', 'NLB', 'ThirdParty']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2019
YV8e36ZywLk,Syntax: Extract and Leverage SAP Data with AWS Services,"System: communicate between SAP environments and AWS analytical services
    Works as an add-on to SAP based on ABAP language which is native to SAP
    Utilizes a native functionality, SLT, in SAP environments to communicate with S3 and Kinesis Data Stream in high volume
    Customers may have 700000 records generated from 90 sources of data per minute, which leads to more than 500 million records per hour
    Builds on Application layer, and does not require middleware
    Future: enable Amazon Service Event Bridge to replace SNS",other,https://www.youtube.com/watch?v=YV8e36ZywLk,,,"['Lambda', 'ThirdParty', 'SNS', 'KinesisDataStream', 'S3']","['Lambda', 'S3', 'SNS']",3,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,False,False,True,True,False,True,False,False,2023
O11BgSm7V14,HeyJobs: Moving to a Serverless Data Platform to Process and Enrich Over 3 Million Records a Day,"3M records a day. Pull data from 3rd party APIs using Cron jobs on EventBridge.
Cost savings: 30%. ECS containers duplicate and pull the data from Aurora.",data_ingestion,https://www.youtube.com/watch?v=O11BgSm7V14,,,"['SQS', 'Lambda', 'ECS', 'SNS', 'SageMaker', 'EventBridge', 'Aurora', 'UserConsumerWeb']","['EventBridge', 'Lambda', 'SNS', 'SQS']",4,True,['Lambda'],1,True,[],0,False,"['EventBridge', 'SNS']",2,True,False,False,True,True,False,True,False,False,2023
37T7Nd8pL-c,Docebo: How to Create Compelling e-Learning Videos from Documents via AI ML Services,"Internal tool used by e-learning company; generate e-learning tools from documents.
    This team's job is to removes noisy documents from their dataset.
    Uses ML model to classify.
    The entire architecture is serverless except SageMaker.
    Scale: overall, process 10-20 documents/day; the arch can handle 40-50 pagers per minute. Reduce noise by 80%.",control,https://www.youtube.com/watch?v=37T7Nd8pL-c,,,"['Textract', 'StepFunctions', 'Lambda', 'SageMaker', 'EventBridge', 'UserConsumerAPI', 'S3']","['EventBridge', 'Lambda', 'S3', 'StepFunctions']",4,True,['Lambda'],1,True,[],0,False,['EventBridge'],1,True,False,False,True,True,False,True,False,False,2023
Cgv0kfp_6xQ,Snap: Journey of a Snap on Snapchat Using AWS,"cost and data rich video. snapdb instead of using dynamodb directly.
    300M daily active users.
    900 clusters of EKS, each has 1000+ instances.
    Reduce p50 latency of sending a snap by 24%.",interactive,https://www.youtube.com/watch?v=Cgv0kfp_6xQ,Edge,,"['ElastiCache', 'CloudFront', 'EKS', 'DynamoDB', 'UserConsumerMobile', 'S3']","['DynamoDB', 'S3']",2,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,False,2022
sKksbPPDznM,Macquarie Bank: Securing Payment Websites at the Edge Serverless-ly (LIVE),"cloud first approach
    serverless for secure access
    edge to reduce latency
    WAF and shield to protect applications and infrastructure
    HA and secured payment solution
    60 EC2 instances were replaced with this architecture
    save time and effort and also 80 percent of the cost
    Heavily simplifies PCI compliance to ensure security as the responsibility is offloaded and shared with AWS",interactive,https://www.youtube.com/watch?v=sKksbPPDznM,Edge,Edge,"['CloudFront', 'ShieldAdvanced', 'LambdaAtEdge', 'WAF', 'UserConsumerMobile', 'S3']",['S3'],1,True,['LambdaAtEdge'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2019
Vrx9csoawWc,FINRA: Petabyte-Scale Data Analysis on AWS,Financial regulatory authority. To deal with scale - 135 Billion transactions per day. Multi peta bytes of data in S3. Presto EM to execute simple queries. Redshift to execute complex ones. Redshift did not help them fully for small queries.,data_ingestion,https://www.youtube.com/watch?v=Vrx9csoawWc,,,"['EMR', 'ThirdParty', 'RedShift', 'ECS', 'UserConsumerWeb', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2019
uda9s3U7vFw,Tooso: How to Build a Serverless Pipeline for Data Ingestion and PreProcessing Italian,"Tooso AI: develop semantic technology based on a proprietary knowledge graph. Application in digital comerce, can identify product specifications for customer
    This system: pipeline for data analytics acquisition (which customers integrate into their apps), and train search engine to optimize results
    Communication with CloudFront is for downloading java snippet (?) for event tracking
    Event log and Lambda responses are sent to Firehose
    Benefit: by using serverless, the system can handle different loads without intervention
    Future: acquire data through Cloudfront instead of API gateway and Lambda",data_ingestion,https://www.youtube.com/watch?v=uda9s3U7vFw,Edge,,"['Lambda', 'S3', 'ApiGateway', 'CloudFront', 'SNS', 'UserConsumerMobile', 'Firehose', 'Route53']","['APIGateway', 'Lambda', 'S3', 'SNS']",4,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,True,False,True,True,False,True,False,False,2019
DAJZAygxDZA,BASF Digital Farming: Productionizing ML with a Cross-Account Model Deployment Solution,"used internally by image recognition app for diseases/weed in crops.
    Scale: 6.5 M users (installed).
    userCompanyAnalyst is data scientist.
    XAMD (Cross-Account Model Deployment), actual interesting piece, is missing details. It uses StepFunctions, ApiGateways (fully serverless). Step function used to deploy to different accounts.
    Built this architecture to automate their manual pipeline.",control,https://www.youtube.com/watch?v=DAJZAygxDZA,,,"['UserCompanyAnalyst', 'ModelRegistry', 'UserCompanyDeveloper', 'ThirdParty', 'SageMaker', 'UserConsumerMobile']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2023
eEfWd4EgH_s,Homegate AG: A Serverless Real Estate Platform,"Company is a real state company which has around 100000 leased properties advertised, more than 9 million visits per month
    System is for leasing data ingestion
    Migrated to serverless to scale team and avoid managing infrastructure
    Migrated from monolithic db to dynamodb because it's managed, and it has fast provision
    Step functions are used for more efficient debugging (visualized), and easier future modification
    The final result in SNS is consumed by other services (eg. social media alert)
    The",data_ingestion,https://www.youtube.com/watch?v=eEfWd4EgH_s,,,"['CloudWatch', 'StepFunctions', 'Lambda', 'UserCompanyDataStream', 'ApiGateway', 'SNS', 'DynamoDB']","['APIGateway', 'DynamoDB', 'Lambda', 'SNS', 'StepFunctions']",5,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,False,False,True,True,False,True,False,False,2022
ktonI7J3kLY,Grabyo: Using Serverless for Smart Capacity Provisioning and Orchestration,cloud native video platformNeed for capacity provisioninguse over 30 managed servicesServerless orchestrationMonitoring lambdas are triggered every minute to check for under provision or over provisioning of resources,"interactive,control",https://www.youtube.com/watch?v=ktonI7J3kLY,,,"['CloudWatch', 'DynamoDB', 'EC2', 'Lambda']","['DynamoDB', 'Lambda']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
